ID,Business Name,Category,City,Country,Phone,Email,Lead Score,Status,WhatsApp Direct Link,Email Subject,WhatsApp Pitch
"APX-0029","Hindustan Aeronautics Limited (HAL)","Aerospace & Defense","Bangalore","India","+91 80 2232 2388","corporatecomm@hal-india.co.in","92","Ready for Outreach","https://wa.me/918022322388?text=Hi%20Hindustan%20Aeronautics%20Limited%20(HAL)%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Hindustan Aeronautics Limited (HAL) (Bangalore)","Hi Hindustan Aeronautics Limited (HAL) Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0030","Goldman Sachs India Services","Investment Bank","Bangalore","India","+91 80 6798 0000","india.events@gs.com","97","Ready for Outreach","https://wa.me/918067980000?text=Hi%20Goldman%20Sachs%20India%20Services%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Goldman Sachs India Services (Bangalore)","Hi Goldman Sachs India Services Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0031","McKinsey & Company India","Consulting Giant","Bangalore","India","+91 80 4118 6000","india_events@mckinsey.com","98","Ready for Outreach","https://wa.me/918041186000?text=Hi%20McKinsey%20%26%20Company%20India%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for McKinsey & Company India (Bangalore)","Hi McKinsey & Company India Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0032","Biocon Limited","Biotech & Pharma","Bangalore","India","+91 80 2808 2808","events@biocon.com","93","Ready for Outreach","https://wa.me/918028082808?text=Hi%20Biocon%20Limited%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Biocon Limited (Bangalore)","Hi Biocon Limited Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0033","Marriott Bengaluru Whitefield","Luxury Hotel Venue","Bangalore","India","+91 80 4947 7777","events.blrw@marriott.com","95","Ready for Outreach","https://wa.me/918049477777?text=Hi%20Marriott%20Bengaluru%20Whitefield%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Marriott Bengaluru Whitefield (Bangalore)","Hi Marriott Bengaluru Whitefield Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0034","JW Marriott Bengaluru Prestige Golfshire","Luxury Hotel Venue","Bangalore","India","+91 80 2846 1234","events.blrpg@marriott.com","96","Ready for Outreach","https://wa.me/918028461234?text=Hi%20JW%20Marriott%20Bengaluru%20Prestige%20Golfshire%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for JW Marriott Bengaluru Prestige Golfshire (Bangalore)","Hi JW Marriott Bengaluru Prestige Golfshire Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0035","Bangalore International Exhibition Centre (BIEC)","Convention Centre","Bangalore","India","+91 80 4900 3000","events@biec.in","97","Ready for Outreach","https://wa.me/918049003000?text=Hi%20Bangalore%20International%20Exhibition%20Centre%20(BIEC)%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Bangalore International Exhibition Centre (BIEC) (Bangalore)","Hi Bangalore International Exhibition Centre (BIEC) Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0036","Awfis Space Solutions Koramangala","Coworking","Bangalore","India","+91 22 6628 1600","blr.events@awfis.com","89","Ready for Outreach","https://wa.me/912266281600?text=Hi%20Awfis%20Space%20Solutions%20Koramangala%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Awfis Space Solutions Koramangala (Bangalore)","Hi Awfis Space Solutions Koramangala Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0037","NASSCOM CoE Bangalore","Startup Ecosystem","Bangalore","India","+91 80 2238 4103","events@nasscom.in","91","Ready for Outreach","https://wa.me/918022384103?text=Hi%20NASSCOM%20CoE%20Bangalore%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for NASSCOM CoE Bangalore (Bangalore)","Hi NASSCOM CoE Bangalore Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0038","HDFC Bank Koramangala Region","Banking & Finance","Bangalore","India","+91 80 4152 3000","events.southzone@hdfcbank.com","91","Ready for Outreach","https://wa.me/918041523000?text=Hi%20HDFC%20Bank%20Koramangala%20Region%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for HDFC Bank Koramangala Region (Bangalore)","Hi HDFC Bank Koramangala Region Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0039","Meraas Holding LLC","Luxury Real Estate Developer","Dubai","UAE","+971 4 317 3999","marketing@meraas.ae","95","Ready for Outreach","https://wa.me/97143173999?text=Hi%20Meraas%20Holding%20LLC%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Meraas Holding LLC (Dubai)","Hi Meraas Holding LLC Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0040","Nakheel Properties","Luxury Real Estate Developer","Dubai","UAE","+971 4 390 3333","sales@nakheel.com","97","Ready for Outreach","https://wa.me/97143903333?text=Hi%20Nakheel%20Properties%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Nakheel Properties (Dubai)","Hi Nakheel Properties Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0041","Aldar Properties PJSC","Luxury Real Estate Developer","Abu Dhabi","UAE","+971 2 810 5555","marketing@aldar.com","96","Ready for Outreach","https://wa.me/97128105555?text=Hi%20Aldar%20Properties%20PJSC%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Abu%20Dhabi%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Aldar Properties PJSC (Abu Dhabi)","Hi Aldar Properties PJSC Team! 👋 We help luxury brands & real estate developers in Abu Dhabi acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0042","Jumeirah Group (Burj Al Arab)","Luxury Hospitality","Dubai","UAE","+971 4 301 7777","prjumeirah@jumeirah.com","99","Ready for Outreach","https://wa.me/97143017777?text=Hi%20Jumeirah%20Group%20(Burj%20Al%20Arab)%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Jumeirah Group (Burj Al Arab) (Dubai)","Hi Jumeirah Group (Burj Al Arab) Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0043","Atlantis The Palm Dubai","Hospitality & Luxury Hotel","Dubai","UAE","+971 4 426 2000","marketing@atlantis.com","94","Ready for Outreach","https://wa.me/97144262000?text=Hi%20Atlantis%20The%20Palm%20Dubai%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Atlantis The Palm Dubai (Dubai)","Hi Atlantis The Palm Dubai Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0044","Al-Futtaim Group","Automotive Luxury","Dubai","UAE","+971 4 213 6613","marketing@alfuttaim.ae","93","Ready for Outreach","https://wa.me/97142136613?text=Hi%20Al-Futtaim%20Group%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Al-Futtaim Group (Dubai)","Hi Al-Futtaim Group Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0045","Mediclinic Middle East","Healthcare Private","Abu Dhabi","UAE","+971 4 435 9999","marketing@mediclinic.ae","92","Ready for Outreach","https://wa.me/97144359999?text=Hi%20Mediclinic%20Middle%20East%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Abu%20Dhabi%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Mediclinic Middle East (Abu Dhabi)","Hi Mediclinic Middle East Team! 👋 We help luxury brands & real estate developers in Abu Dhabi acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0046","GEMS Education Dubai","Education Group","Dubai","UAE","+971 4 373 9000","marketing@gemseducation.com","90","Ready for Outreach","https://wa.me/97143739000?text=Hi%20GEMS%20Education%20Dubai%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for GEMS Education Dubai (Dubai)","Hi GEMS Education Dubai Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0047","Sobha Realty Dubai","Luxury Real Estate","Dubai","UAE","+971 4 368 1000","sales@sobharealty.com","94","Ready for Outreach","https://wa.me/97143681000?text=Hi%20Sobha%20Realty%20Dubai%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Sobha Realty Dubai (Dubai)","Hi Sobha Realty Dubai Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
